Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 Connectivity,4 Connectivity,5 Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
2261,0.209,0.244,0.3141412,0.569,0.7,0.925,0,2261,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.568612867,0.699554896,0.924740902,1
2262,0.252,0.219,0.2979883,0.729,0.607,0.867,0,2262,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.728523615,0.606824926,0.867019248,1
2263,0.319,0.165,0.2405218,0.978,0.407,0.662,4,2263,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.977686872,0.40652819,0.661665319,1
2271,0.282,0.0911,0.2285635,0.84,0.132,0.619,0,2271,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.840089253,0.132418398,0.618932877,1
2274,0.22,0.199,0.2445504,0.61,0.533,0.676,4,2274,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.609520268,0.53264095,0.676061338,1
2275,0.316,0.268,0.2930617,0.967,0.789,0.849,5,2275,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.966530309,0.788575668,0.849414266,1
2276,0.0564,0.324,0.3058909,0.00112,0.996,0.895,2,2276,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.001115656,0.996290801,0.89525883,1
2279,0.293,0.127,0.3042953,0.881,0.266,0.89,0,2279,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.880996653,0.265578635,0.889557026,1
2281,0.319,0.198,0.2863848,0.978,0.529,0.826,4,2281,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.977686872,0.528931751,0.825554667,1
2282,0.122,0.228,0.2803322,0.245,0.64,0.804,4,2282,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.245072518,0.640207715,0.803925976,1
2294,0.29,0.11,0.325078,0.87,0.203,0.964,0,2294,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.869840089,0.202522255,0.96382306,1
2295,0.211,0.315,0.2536238,0.576,0.963,0.708,0,2295,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.576050576,0.962908012,0.708484721,1
2300,0.169,0.163,0.241634,0.42,0.399,0.666,4,2300,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.419858684,0.399109792,0.665639715,1
2302,0.085,0.265,0.2867436,0.107,0.777,0.827,0,2302,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.107474898,0.777448071,0.826836823,1
2306,0.0567,0.316,0.2815851,0.00223,0.967,0.808,0,2306,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.002231313,0.966617211,0.808403157,1
2310,0.252,0.0826,0.2799296,0.729,0.101,0.802,0,2310,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.728523615,0.100890208,0.802487303,1
2311,0.0567,0.263,0.2303609,0.00223,0.77,0.625,0,2311,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.002231313,0.770029674,0.625355804,1
2312,0.269,0.0832,0.2531442,0.792,0.103,0.707,0,2312,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.791744143,0.103115727,0.706770892,1
2320,0.246,0.163,0.2611939,0.706,0.399,0.736,0,2320,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.706210487,0.399109792,0.73553613,1
2324,0.22,0.11,0.2262455,0.61,0.203,0.611,5,2324,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.609520268,0.202522255,0.610649609,1
2325,0.202,0.264,0.3048723,0.543,0.774,0.892,3,2325,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.542580885,0.773738872,0.891618909,1
2326,0.175,0.0559,0.2318493,0.442,0.00185,0.631,3,2326,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.442171811,0.001854599,0.630674534,1
2327,0.195,0.231,0.2499225,0.517,0.651,0.695,6,2327,Not eroded,0,1,1,1,1,0,0,0,0,0,0,0.516548903,0.651335312,0.695258294,1
2329,0.0565,0.272,0.3014442,0.00149,0.803,0.879,0,2329,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.803412463,0.879368749,1
2332,0.218,0.264,0.2389649,0.602,0.774,0.656,0,2332,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.602082559,0.773738872,0.656101808,1
2335,0.231,0.159,0.2574659,0.65,0.384,0.722,2,2335,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.650427668,0.384272997,0.722214291,1
2338,0.324,0.153,0.2438333,0.996,0.362,0.673,4,2338,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.996281145,0.362017804,0.673498814,1
2342,0.232,0.311,0.2305992,0.654,0.948,0.626,4,2342,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.654146523,0.948071217,0.626207359,1
2344,0.186,0.181,0.3049015,0.483,0.466,0.892,0,2344,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.483079212,0.465875371,0.891723254,1
2347,0.152,0.0653,0.2379945,0.357,0.0367,0.653,4,2347,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.356638155,0.036721068,0.652634127,1
2350,0.177,0.0559,0.2659628,0.45,0.00185,0.753,3,2350,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.44960952,0.001854599,0.752577577,1
2356,0.143,0.0634,0.2334044,0.323,0.0297,0.636,5,2356,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.323168464,0.029673591,0.636231613,1
2363,0.058,0.178,0.2498401,0.00707,0.455,0.695,3,2363,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.007065824,0.454747774,0.694963841,1
2364,0.141,0.259,0.2544144,0.316,0.755,0.711,0,2364,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.315730755,0.755192878,0.711309894,1
2367,0.106,0.23,0.2321834,0.186,0.648,0.632,3,2367,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.185570844,0.647626113,0.631868425,1
2372,0.0972,0.126,0.2526619,0.153,0.262,0.705,0,2372,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.152844924,0.261869436,0.705047415,1
2379,0.298,0.275,0.2572231,0.9,0.815,0.721,5,2379,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.899590926,0.814540059,0.721346656,1
2380,0.324,0.211,0.2561859,0.996,0.577,0.718,3,2380,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.996281145,0.577151335,0.717640269,1
2383,0.167,0.19,0.2460687,0.412,0.499,0.681,3,2383,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.412420974,0.49925816,0.681486914,1
2384,0.146,0.251,0.2678821,0.334,0.726,0.759,0,2384,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.334325028,0.725519288,0.759436109,1
2385,0.282,0.0949,0.312619,0.84,0.147,0.919,0,2385,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.840089253,0.146513353,0.91930139,1
2386,0.0566,0.269,0.3115187,0.00186,0.792,0.915,0,2386,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001859427,0.792284866,0.915369518,1
2389,0.288,0.273,0.2908801,0.862,0.807,0.842,4,2389,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.86240238,0.807121662,0.841618418,1
2390,0.273,0.0797,0.3051235,0.807,0.0901,0.893,0,2390,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.806619561,0.090133531,0.892516561,1
2393,0.124,0.324,0.262219,0.253,0.996,0.739,0,2393,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.252510227,0.996290801,0.739199278,1
2395,0.165,0.307,0.2690038,0.405,0.933,0.763,3,2395,ERODED,1,1,1,1,1,1,1,0,0,1,1,0.404983265,0.933234421,0.763444453,1
2399,0.221,0.314,0.3228777,0.613,0.959,0.956,0,2399,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.613239122,0.959198813,0.955960388,1
2407,0.0638,0.0615,0.2551154,0.0286,0.0226,0.714,4,2407,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.02863518,0.022626113,0.713814886,1
2408,0.0832,0.0931,0.2937249,0.101,0.14,0.852,0,2408,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.100780959,0.139836795,0.851784181,1
2410,0.0895,0.213,0.2881819,0.124,0.585,0.832,0,2410,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.124209743,0.584569733,0.831976522,1
2413,0.0688,0.17,0.2835466,0.0472,0.425,0.815,2,2413,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.047229453,0.425074184,0.815412488,1
2414,0.0992,0.0559,0.2968497,0.16,0.00185,0.863,3,2414,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.160282633,0.001854599,0.862950512,1
2415,0.174,0.257,0.3253883,0.438,0.748,0.965,0,2415,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.438452956,0.747774481,0.964931903,1
2416,0.134,0.173,0.239265,0.29,0.436,0.657,5,2416,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.289698773,0.43620178,0.657174201,1
2420,0.227,0.195,0.2834741,0.636,0.518,0.815,5,2420,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.63555225,0.517804154,0.815153413,1
2428,0.14,0.105,0.2837058,0.312,0.184,0.816,0,2428,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.3120119,0.183976261,0.815981382,1
2430,0.314,0.0665,0.2378417,0.959,0.0412,0.652,0,2430,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.959092599,0.041172107,0.652088104,1
2432,0.0566,0.223,0.3135984,0.00186,0.622,0.923,0,2432,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001859427,0.621661721,0.922801231,1
2436,0.318,0.24,0.2323024,0.974,0.685,0.632,5,2436,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.973968018,0.684718101,0.632293666,1
2437,0.145,0.165,0.2451513,0.331,0.407,0.678,5,2437,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.330606173,0.40652819,0.678208627,1
2439,0.109,0.0559,0.2470828,0.197,0.00185,0.685,3,2439,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.196727408,0.001854599,0.685110755,1
2440,0.317,0.188,0.2933314,0.97,0.492,0.85,3,2440,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.970249163,0.491839763,0.850378027,1
2444,0.285,0.0831,0.3039439,0.851,0.103,0.888,0,2444,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.851245816,0.102744807,0.888301314,1
2445,0.173,0.172,0.2390776,0.435,0.432,0.657,0,2445,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.434734102,0.432492582,0.656504536,1
2447,0.198,0.306,0.2884912,0.528,0.93,0.833,4,2447,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.527705467,0.929525223,0.833081792,1
2448,0.065,0.221,0.2440931,0.0331,0.614,0.674,3,2448,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.033097806,0.614243323,0.674427198,1
2450,0.224,0.163,0.3244715,0.624,0.399,0.962,0,2450,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.624395686,0.399109792,0.96165576,1
2451,0.131,0.0559,0.2686029,0.279,0.00185,0.762,2,2451,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.278542209,0.001854599,0.762011855,1
2452,0.162,0.217,0.2402845,0.394,0.599,0.661,5,2452,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.393826701,0.599406528,0.660817338,1
2453,0.0948,0.0678,0.2521907,0.144,0.046,0.703,3,2453,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.143919673,0.045994065,0.703363603,1
2454,0.244,0.0605,0.2594697,0.699,0.0189,0.729,5,2454,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.698772778,0.018916914,0.729374779,1
2459,0.165,0.296,0.2328954,0.405,0.892,0.634,4,2459,ERODED,1,1,1,1,0,0,0,0,0,1,1,0.404983265,0.892433234,0.634412725,1
2461,0.26,0.22,0.2312988,0.758,0.611,0.629,0,2461,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.758274451,0.610534125,0.628707347,1
2465,0.163,0.317,0.2361898,0.398,0.97,0.646,0,2465,ERODED,1,1,1,1,0,0,1,1,1,1,1,0.397545556,0.970326409,0.646185114,1
2467,0.259,0.143,0.3249613,0.755,0.325,0.963,0,2467,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.754555597,0.324925816,0.963406038,1
2469,0.14,0.0715,0.2601252,0.312,0.0597,0.732,6,2469,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.3120119,0.059718101,0.731717179,1
2472,0.295,0.064,0.2302414,0.888,0.0319,0.625,4,2472,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.888434362,0.03189911,0.624928777,1
2480,0.26,0.0574,0.2731401,0.758,0.00742,0.778,3,2480,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.758274451,0.007418398,0.778225333,1
2489,0.143,0.261,0.3145586,0.323,0.763,0.926,0,2489,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.323168464,0.762611276,0.926232462,1
2490,0.168,0.324,0.2442605,0.416,0.996,0.675,3,2490,ERODED,1,1,1,1,1,0,1,0,0,1,1,0.416139829,0.996290801,0.675025394,1
2492,0.138,0.27,0.2330069,0.305,0.796,0.635,0,2492,ERODED,1,1,1,1,0,0,1,1,1,1,1,0.304574191,0.795994065,0.634811165,1
2500,0.202,0.0561,0.3335667,0.543,0.0026,0.994,0,2500,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.542580885,0.002596439,0.994157044,1
2507,0.138,0.104,0.2739507,0.305,0.18,0.781,0,2507,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.304574191,0.180267062,0.781121975,1
2509,0.258,0.197,0.3085263,0.751,0.525,0.905,0,2509,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.750836742,0.525222552,0.904676312,1
2510,0.286,0.24,0.2268151,0.855,0.685,0.613,4,2510,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.854964671,0.684718101,0.612685049,1
2514,0.163,0.126,0.2922876,0.398,0.262,0.847,0,2514,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.397545556,0.261869436,0.846648055,1
2515,0.281,0.166,0.2913951,0.836,0.41,0.843,0,2515,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.836370398,0.410237389,0.843458747,1
2519,0.186,0.117,0.2632282,0.483,0.228,0.743,0,2519,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.483079212,0.228486647,0.742805609,1
2526,0.213,0.139,0.2341959,0.583,0.31,0.639,3,2526,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.583488286,0.310089021,0.639060003,1
2527,0.0565,0.159,0.2564729,0.00149,0.384,0.719,0,2527,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001487542,0.384272997,0.718665851,1
2528,0.166,0.146,0.2728698,0.409,0.336,0.777,0,2528,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.40870212,0.336053412,0.777259428,1
2529,0.0937,0.242,0.2926455,0.14,0.692,0.848,0,2529,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.139828933,0.692136499,0.847926994,1
2531,0.0856,0.215,0.2470816,0.11,0.592,0.685,3,2531,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.10970621,0.591988131,0.685106467,1
2536,0.289,0.29,0.2579498,0.866,0.87,0.724,4,2536,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.866121235,0.870178042,0.723943486,1
2538,0.0976,0.183,0.288849,0.154,0.473,0.834,0,2538,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.154332466,0.473293769,0.834360374,1
2542,0.0565,0.0715,0.2356813,0.00149,0.0597,0.644,0,2542,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.001487542,0.059718101,0.644368012,1
2544,0.324,0.209,0.2296109,0.996,0.57,0.623,5,2544,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.996281145,0.569732938,0.622675713,1
2546,0.0565,0.298,0.2726677,0.00149,0.9,0.777,1,2546,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.899851632,0.776537233,1
2552,0.249,0.285,0.3017412,0.717,0.852,0.88,0,2552,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.717367051,0.851632047,0.880430065,1
2553,0.169,0.247,0.2899911,0.42,0.711,0.838,0,2553,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.419858684,0.710682493,0.838441616,1
2560,0.0835,0.292,0.295004,0.102,0.878,0.856,0,2560,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.101896616,0.877596439,0.856354987,1
2563,0.0651,0.249,0.2597693,0.0335,0.718,0.73,0,2563,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.033469691,0.71810089,0.730445386,1
2565,0.31,0.199,0.2816396,0.944,0.533,0.809,6,2565,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.944217181,0.53264095,0.80859791,1
2566,0.321,0.0968,0.2770641,0.985,0.154,0.792,4,2566,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.985124582,0.153560831,0.792247569,1
2568,0.319,0.22,0.2962177,0.978,0.611,0.861,3,2568,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.977686872,0.610534125,0.860692089,1
2570,0.0675,0.0559,0.2398531,0.0424,0.00185,0.659,4,2570,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.042394942,0.001854599,0.65927575,1
2576,0.132,0.258,0.2528718,0.282,0.751,0.706,0,2576,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.282261064,0.75148368,0.705797483,1
2579,0.159,0.203,0.2785357,0.383,0.547,0.798,0,2579,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.382670138,0.547477745,0.797506265,1
2585,0.137,0.0571,0.2394443,0.301,0.00631,0.658,5,2585,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.300855337,0.006305638,0.657814922,1
2590,0.253,0.117,0.2719355,0.732,0.228,0.774,4,2590,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.732242469,0.228486647,0.77392075,1
2591,0.17,0.319,0.2786759,0.424,0.978,0.798,0,2591,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.423577538,0.977744807,0.798007263,1
2593,0.324,0.103,0.2349646,0.996,0.177,0.642,0,2593,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.996281145,0.176557864,0.641806917,1
2601,0.324,0.291,0.3031102,0.996,0.874,0.885,0,2601,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.996281145,0.87388724,0.885322125,1
2602,0.224,0.111,0.2927675,0.624,0.206,0.848,0,2602,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.624395686,0.206231454,0.848362956,1
2603,0.272,0.113,0.3238667,0.803,0.214,0.959,0,2603,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.802900707,0.213649852,0.959494535,1
2604,0.309,0.263,0.288051,0.94,0.77,0.832,6,2604,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.940498327,0.770029674,0.831508757,1
2609,0.114,0.321,0.3124591,0.215,0.985,0.919,0,2609,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.215321681,0.985163205,0.918729994,1
2610,0.164,0.194,0.2740824,0.401,0.514,0.782,0,2610,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.401264411,0.514094955,0.781592599,1
2611,0.0699,0.0559,0.2495473,0.0513,0.00185,0.694,5,2611,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.051320193,0.001854599,0.693917534,1
2613,0.0658,0.0568,0.2960771,0.0361,0.00519,0.86,0,2613,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.03607289,0.005192878,0.860189661,1
2618,0.324,0.203,0.2961379,0.996,0.547,0.86,0,2618,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.996281145,0.547477745,0.860406927,1
2624,0.0965,0.147,0.2679335,0.15,0.34,0.76,0,2624,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.150241726,0.339762611,0.759619784,1
2630,0.17,0.197,0.2970771,0.424,0.525,0.864,0,2630,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.423577538,0.525222552,0.863763116,1
2631,0.261,0.118,0.2669618,0.762,0.232,0.756,2,2631,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.761993306,0.232195846,0.756147459,1
2632,0.294,0.0651,0.279129,0.885,0.036,0.8,5,2632,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.884715508,0.035979228,0.799626395,1
2635,0.282,0.292,0.3171992,0.84,0.878,0.936,2,2635,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.840089253,0.877596439,0.935668526,1
2639,0.272,0.252,0.2259474,0.803,0.729,0.61,4,2639,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.802900707,0.729228487,0.609584363,1
2643,0.195,0.315,0.2876637,0.517,0.963,0.83,3,2643,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.516548903,0.962908012,0.830124758,1
2648,0.278,0.117,0.3108758,0.825,0.228,0.913,0,2648,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.825213834,0.228486647,0.913072144,1
2649,0.119,0.244,0.2306232,0.234,0.7,0.626,2,2649,Not eroded,0,1,1,1,0,0,1,0,1,1,1,0.233915954,0.699554896,0.626293122,1
2650,0.291,0.23,0.2406413,0.874,0.648,0.662,4,2650,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.873558944,0.647626113,0.662092347,1
2651,0.173,0.0637,0.238239,0.435,0.0308,0.654,5,2651,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.434734102,0.03078635,0.653507837,1
2657,0.0678,0.161,0.2785117,0.0435,0.392,0.797,3,2657,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.043510599,0.391691395,0.797420502,1
2662,0.292,0.0572,0.3268449,0.877,0.00668,0.97,0,2662,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.877277798,0.006676558,0.970136997,1
2667,0.304,0.197,0.2510052,0.922,0.525,0.699,4,2667,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.921904054,0.525222552,0.699127273,1
2669,0.248,0.202,0.2910217,0.714,0.544,0.842,0,2669,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.713648196,0.543768546,0.842124419,1
2671,0.144,0.121,0.3264633,0.327,0.243,0.969,0,2671,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.326887319,0.243323442,0.968773367,1
2674,0.324,0.293,0.3259859,0.996,0.881,0.967,0,2674,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.996281145,0.881305638,0.9670674,1
2676,0.181,0.317,0.2415898,0.464,0.97,0.665,3,2676,ERODED,1,1,1,1,1,0,1,0,0,1,1,0.464484939,0.970326409,0.665481769,1
2679,0.119,0.322,0.2705385,0.234,0.989,0.769,0,2679,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.233915954,0.988872404,0.768928634,1
2685,0.137,0.099,0.2267294,0.301,0.162,0.612,5,2685,Not eroded,0,1,1,0,0,0,0,0,0,0,1,0.300855337,0.161721068,0.612378804,1
2689,0.251,0.0559,0.2551351,0.725,0.00185,0.714,3,2689,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.72480476,0.001854599,0.713885283,1
2692,0.178,0.242,0.2470397,0.453,0.692,0.685,3,2692,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.453328375,0.692136499,0.684956739,1
2693,0.0664,0.113,0.2680957,0.0383,0.214,0.76,4,2693,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.038304202,0.213649852,0.760199399,1
2697,0.258,0.146,0.2606742,0.751,0.336,0.734,4,2697,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.750836742,0.336053412,0.733679006,1
2710,0.0565,0.14,0.2739772,0.00149,0.314,0.781,3,2710,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.001487542,0.31379822,0.781216672,1
2712,0.0651,0.115,0.2429107,0.0335,0.221,0.67,4,2712,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.033469691,0.221068249,0.670201945,1
2717,0.264,0.314,0.2539251,0.773,0.959,0.71,4,2717,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.77314987,0.959198813,0.709561403,1
2721,0.216,0.0983,0.3050733,0.595,0.159,0.892,0,2721,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.594644849,0.159124629,0.892337173,1
2723,0.191,0.0949,0.2770476,0.502,0.147,0.792,0,2723,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.501673485,0.146513353,0.792188607,1
2724,0.31,0.193,0.2324795,0.944,0.51,0.633,4,2724,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.944217181,0.510385757,0.632926525,1
2729,0.273,0.324,0.2289522,0.807,0.996,0.62,3,2729,Not eroded,0,1,1,0,0,0,1,0,0,1,1,0.806619561,0.996290801,0.620321879,1
2738,0.24,0.19,0.2720124,0.684,0.499,0.774,0,2738,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.68389736,0.49925816,0.774195548,1
2745,0.236,0.192,0.2862573,0.669,0.507,0.825,0,2745,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.669021941,0.506676558,0.825099052,1
2746,0.103,0.0559,0.2555344,0.174,0.00185,0.715,4,2746,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.17441428,0.001854599,0.715312164,1
2747,0.324,0.302,0.2827298,0.996,0.915,0.812,0,2747,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.996281145,0.914688427,0.812493691,1
2749,0.142,0.18,0.2821843,0.319,0.462,0.811,0,2749,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.31944961,0.462166172,0.810544371,1
2750,0.308,0.159,0.2547804,0.937,0.384,0.713,6,2750,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.936779472,0.384272997,0.712617779,1
2754,0.283,0.0648,0.2997094,0.844,0.0349,0.873,0,2754,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.843808107,0.034866469,0.87316952,1
2755,0.218,0.231,0.3106482,0.602,0.651,0.912,0,2755,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.602082559,0.651335312,0.912258825,1
2769,0.0684,0.238,0.2625717,0.0457,0.677,0.74,0,2769,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.045741911,0.677299703,0.740459636,1
2771,0.324,0.309,0.2351728,0.996,0.941,0.643,4,2771,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.996281145,0.940652819,0.642550911,1
2774,0.0937,0.261,0.2894971,0.14,0.763,0.837,0,2774,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.139828933,0.762611276,0.83667633,1
2776,0.292,0.206,0.3259134,0.877,0.559,0.967,0,2776,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.877277798,0.558605341,0.966808324,1
2778,0.0646,0.0905,0.2455832,0.0316,0.13,0.68,3,2778,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.031610264,0.130192878,0.679752002,1
2779,0.251,0.154,0.2635537,0.725,0.366,0.744,0,2779,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.72480476,0.365727003,0.743968768,1
2784,0.299,0.158,0.2593856,0.903,0.381,0.729,6,2784,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.903309781,0.380563798,0.729074252,1
