Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location Half,Norm Z location 0.5714,Norm Z location 0.60714,Norm Z location 0.6429,Norm Z location 0.6786,Norm Z location 0.7143,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
2750,0.311,0.16,0.225,0.952,0.387,0.604,5,2750,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9516008935219658,0.38684503901895206,0.6039957188726365,1
2755,0.324,0.137,0.298,1.0,0.301,0.864,0,2755,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3013749535488666,0.8644309668212629,1
2756,0.063,0.0796,0.263,0.0283,0.0881,0.74,4,2756,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.028294862248696956,0.08807134894091417,0.7395647520513736,1
2757,0.226,0.282,0.293,0.635,0.84,0.847,4,2757,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.6351451973194341,0.8402081010776662,0.8465929361398501,1
2759,0.3,0.293,0.27,0.911,0.881,0.765,0,2759,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9106478034251675,0.8810850984764027,0.7645379950053515,1
2764,0.223,0.224,0.23,0.624,0.625,0.622,6,2764,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.62397617274758,0.6246748420661464,0.6218337495540492,1
2771,0.314,0.183,0.245,0.963,0.472,0.675,0,2771,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.9627699180938197,0.4723151244890375,0.6753478415982875,1
2772,0.323,0.0619,0.286,0.996,0.0223,0.822,0,2772,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996276991809382,0.022296544035674465,0.8216196931858722,1
2774,0.323,0.179,0.327,0.996,0.457,0.968,0,2774,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996276991809382,0.45745076179858785,0.967891544773457,1
2779,0.135,0.231,0.234,0.296,0.651,0.636,0,2779,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.29635145197319435,0.6506874767744333,0.6361041740991795,1
2781,0.267,0.244,0.226,0.788,0.699,0.608,0,2781,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.7877885331347729,0.6989966555183946,0.6075633250089191,1
2790,0.276,0.135,0.296,0.821,0.294,0.857,0,2790,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8212956068503351,0.2939427722036418,0.8572957545486978,1
2791,0.29,0.162,0.32,0.873,0.394,0.943,0,2791,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8734177215189872,0.3942772203641769,0.9429183018194791,1
2793,0.27,0.194,0.217,0.799,0.513,0.575,2,2793,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.798957557706627,0.5131921218877741,0.575454869782376,1
2798,0.158,0.283,0.238,0.382,0.844,0.65,3,2798,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.38198064035740875,0.8439241917502786,0.6503745986443097,1
2799,0.163,0.156,0.333,0.401,0.372,0.989,0,2799,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4005956813104989,0.3719806763285024,0.9892971815911523,1
2801,0.305,0.168,0.288,0.929,0.417,0.829,0,2801,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9292628443782576,0.4165737643998514,0.8287549054584373,1
2815,0.247,0.0974,0.281,0.713,0.154,0.804,4,2815,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7133283693224125,0.1542177629134151,0.8037816625044596,1
2816,0.0877,0.324,0.247,0.12,0.996,0.682,0,2816,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.12025316455696203,0.9962839093273876,0.6824830538708526,1
2817,0.169,0.297,0.29,0.423,0.896,0.836,0,2817,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.422933730454207,0.8959494611668524,0.8358901177310024,1
2818,0.221,0.291,0.294,0.617,0.874,0.85,0,2818,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.616530156366344,0.8736529171311779,0.8501605422761327,1
2829,0.169,0.291,0.251,0.423,0.874,0.697,0,2829,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.422933730454207,0.8736529171311779,0.6967534784159829,1
2830,0.299,0.324,0.22,0.907,0.996,0.586,3,2830,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.9069247952345494,0.9962839093273876,0.5861576881912237,1
2835,0.11,0.202,0.274,0.203,0.543,0.779,6,2835,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.20327624720774387,0.5429208472686734,0.7788084195504817,1
2836,0.169,0.0564,0.222,0.423,0.00186,0.593,5,2836,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.422933730454207,0.0018580453363062075,0.5932929004637888,1
2840,0.197,0.283,0.268,0.527,0.844,0.757,4,2840,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5271779597915115,0.8439241917502786,0.7574027827327864,1
2841,0.0616,0.11,0.323,0.0231,0.201,0.954,0,2841,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023082650781831734,0.2010405053883315,0.9536211202283268,1
2842,0.106,0.129,0.319,0.188,0.272,0.939,0,2842,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18838421444527179,0.2716462281679673,0.9393506956831965,1
2843,0.322,0.0566,0.254,0.993,0.0026,0.707,0,2843,ERODED,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.9925539836187639,0.0026012634708286854,0.7074562968248306,1
2847,0.0889,0.238,0.322,0.125,0.677,0.95,0,2847,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12472077438570368,0.6767001114827201,0.9500535140920442,1
2848,0.283,0.089,0.273,0.847,0.123,0.775,0,2848,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.847356664184661,0.12300260126347082,0.7752408134141991,1
2851,0.2,0.163,0.282,0.538,0.398,0.807,5,2851,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5383469843633656,0.3979933110367893,0.807349268640742,1
2853,0.104,0.214,0.224,0.181,0.588,0.6,3,2853,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.18093819806403572,0.5875139353400223,0.600428112736354,1
2854,0.288,0.162,0.299,0.866,0.394,0.868,0,2854,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8659717051377512,0.3942772203641769,0.8679985729575455,1
2857,0.0823,0.178,0.251,0.1,0.454,0.697,3,2857,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.10014892032762472,0.45373467112597543,0.6967534784159829,1
2864,0.197,0.0898,0.265,0.527,0.126,0.747,3,2864,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5271779597915115,0.12597547380156077,0.7466999643239387,1
2866,0.176,0.16,0.288,0.449,0.387,0.829,3,2866,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.4489947877885331,0.38684503901895206,0.8287549054584373,1
2868,0.221,0.211,0.311,0.617,0.576,0.911,0,2868,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.616530156366344,0.576365663322185,0.9108098465929361,1
2874,0.324,0.118,0.283,1.0,0.231,0.811,0,2874,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.23076923076923075,0.8109168747770246,1
2876,0.323,0.0921,0.295,0.996,0.135,0.854,0,2876,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996276991809382,0.1345224823485693,0.8537281484124153,1
2877,0.184,0.125,0.237,0.479,0.257,0.647,4,2877,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0.47877885331347725,0.25678186547751763,0.6468069925080271,1
2878,0.146,0.0867,0.289,0.337,0.114,0.832,0,2878,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3373045420699925,0.11445559271646229,0.8323225115947199,1
2881,0.0563,0.0787,0.219,0.00335,0.0847,0.583,0,2881,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.003350707371556236,0.08472686733556302,0.5825900820549411,1
2882,0.296,0.209,0.291,0.896,0.569,0.839,0,2882,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8957557706626954,0.5689334819769601,0.839457723867285,1
2883,0.286,0.312,0.261,0.859,0.952,0.732,0,2883,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8585256887565151,0.9516908212560387,0.7324295397788084,1
2885,0.0561,0.0797,0.279,0.00261,0.0884,0.797,5,2885,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0026061057334326107,0.08844295800817538,0.7966464502318945,1
2886,0.298,0.192,0.223,0.903,0.506,0.597,3,2886,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9032017870439314,0.5057599405425492,0.5968605066000714,1
2890,0.131,0.0642,0.29,0.281,0.0308,0.836,2,2890,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.28145941921072226,0.030843552582683,0.8358901177310024,1
2898,0.16,0.217,0.222,0.389,0.599,0.593,0,2898,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3894266567386448,0.5986622073578595,0.5932929004637888,1
2908,0.282,0.312,0.329,0.844,0.952,0.975,0,2908,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.843633655994043,0.9516908212560387,0.975026757046022,1
2909,0.261,0.231,0.248,0.765,0.651,0.686,0,2909,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.7654504839910647,0.6506874767744333,0.6860506600071352,1
2912,0.28,0.0891,0.283,0.836,0.123,0.811,0,2912,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8361876396128072,0.12337421033073206,0.8109168747770246,1
2913,0.147,0.307,0.325,0.341,0.933,0.961,0,2913,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34102755026061055,0.9331103678929765,0.9607563325008919,1
2915,0.0562,0.207,0.291,0.00298,0.562,0.839,0,2915,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0029784065524944233,0.5615013006317353,0.839457723867285,1
2916,0.232,0.278,0.229,0.657,0.825,0.618,0,2916,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.6574832464631423,0.8253437383872168,0.6182661434177668,1
2920,0.209,0.149,0.284,0.572,0.346,0.814,6,2920,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.5718540580789278,0.3459680416202155,0.814484480913307,1
2921,0.243,0.275,0.229,0.698,0.814,0.618,0,2921,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.6984363365599404,0.8141954663693795,0.6182661434177668,1
2922,0.153,0.13,0.229,0.363,0.275,0.618,4,2922,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.3633655994043187,0.2753623188405797,0.6182661434177668,1
2933,0.324,0.316,0.22,1.0,0.967,0.586,5,2933,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.9665551839464883,0.5861576881912237,1
2942,0.0562,0.0866,0.257,0.00298,0.114,0.718,2,2942,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0029784065524944233,0.11408398364920103,0.7181591152336783,1
2944,0.3,0.316,0.282,0.911,0.967,0.807,0,2944,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9106478034251675,0.9665551839464883,0.807349268640742,1
2948,0.0869,0.288,0.293,0.117,0.863,0.847,0,2948,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11727475800446763,0.8625046451133407,0.8465929361398501,1
2949,0.0562,0.141,0.265,0.00298,0.316,0.747,3,2949,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0029784065524944233,0.31623931623931617,0.7466999643239387,1
2951,0.239,0.284,0.326,0.684,0.848,0.964,0,2951,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6835443037974683,0.847640282422891,0.9643239386371745,1
2956,0.266,0.147,0.242,0.784,0.339,0.665,4,2956,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.7840655249441549,0.33853586027499066,0.6646450231894399,1
2957,0.296,0.0932,0.272,0.896,0.139,0.772,0,2957,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8957557706626954,0.13861018208844297,0.7716732072779167,1
2963,0.295,0.0568,0.245,0.892,0.00334,0.675,0,2963,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.8920327624720773,0.0033444816053511887,0.6753478415982875,1
2969,0.324,0.179,0.258,1.0,0.457,0.722,4,2969,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1.0,0.45745076179858785,0.7217267213699609,1
2970,0.178,0.135,0.241,0.456,0.294,0.661,5,2970,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.4564408041697691,0.2939427722036418,0.6610774170531574,1
2971,0.277,0.0799,0.247,0.825,0.0892,0.682,3,2971,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.8250186150409532,0.08918617614269789,0.6824830538708526,1
2973,0.234,0.17,0.296,0.665,0.424,0.857,0,2973,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6649292628443783,0.4240059457450762,0.8572957545486978,1
2976,0.207,0.162,0.318,0.564,0.394,0.936,0,2976,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5644080416976917,0.3942772203641769,0.9357830895469139,1
2977,0.0567,0.142,0.276,0.00484,0.32,0.786,2,2977,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.004839910647803434,0.3199554069119286,0.7859436318230468,1
2984,0.0801,0.246,0.323,0.092,0.706,0.954,0,2984,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0919583023082651,0.7064288368636195,0.9536211202283268,1
2989,0.267,0.0942,0.301,0.788,0.142,0.875,4,2989,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7877885331347729,0.1423262727610554,0.8751337852301105,1
2990,0.202,0.0964,0.271,0.546,0.151,0.768,5,2990,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5457930007446017,0.1505016722408027,0.7681056011416341,1
2991,0.064,0.154,0.294,0.032,0.365,0.85,5,2991,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.03201787043931498,0.36454849498327757,0.8501605422761327,1
2999,0.233,0.198,0.229,0.661,0.528,0.618,3,2999,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.6612062546537603,0.5280564845782237,0.6182661434177668,1
3000,0.159,0.228,0.277,0.386,0.64,0.79,4,3000,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.3857036485480268,0.6395392047565961,0.7895112379593294,1
3002,0.324,0.16,0.234,1.0,0.387,0.636,5,3002,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0,0.38684503901895206,0.6361041740991795,1
3003,0.065,0.268,0.242,0.0357,0.788,0.665,0,3003,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.035740878629933,0.7881828316610926,0.6646450231894399,1
3005,0.182,0.179,0.242,0.471,0.457,0.665,4,3005,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.4713328369322412,0.45745076179858785,0.6646450231894399,1
3011,0.177,0.263,0.274,0.453,0.77,0.779,3,3011,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.45271779597915107,0.7696023782980305,0.7788084195504817,1
3013,0.101,0.104,0.249,0.17,0.179,0.69,0,3013,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.1697691734921817,0.178743961352657,0.6896182661434178,1
3016,0.316,0.321,0.219,0.97,0.985,0.583,4,3016,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9702159344750558,0.9851356373095503,0.5825900820549411,1
3017,0.191,0.167,0.227,0.505,0.413,0.611,4,3017,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.5048399106478034,0.41285767372723897,0.6111309311452016,1
3021,0.313,0.0566,0.271,0.959,0.0026,0.768,0,3021,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9590469099032017,0.0026012634708286854,0.7681056011416341,1
3024,0.265,0.178,0.307,0.78,0.454,0.897,0,3024,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7803425167535368,0.45373467112597543,0.8965394220478058,1
3025,0.219,0.179,0.296,0.609,0.457,0.857,0,3025,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6090841399851079,0.45745076179858785,0.8572957545486978,1
3027,0.257,0.0651,0.227,0.751,0.0342,0.611,4,3027,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7505584512285927,0.03418803418803421,0.6111309311452016,1
3032,0.315,0.117,0.237,0.966,0.227,0.647,4,3032,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0.9664929262844378,0.2270531400966184,0.6468069925080271,1
3040,0.0562,0.266,0.248,0.00298,0.781,0.686,0,3040,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0029784065524944233,0.7807506503158678,0.6860506600071352,1
3043,0.0647,0.108,0.238,0.0346,0.194,0.65,0,3043,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.03462397617274757,0.19360832404310666,0.6503745986443097,1
3044,0.162,0.324,0.312,0.397,0.996,0.914,0,3044,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39687267311988084,0.9962839093273876,0.9143774527292187,1
3047,0.0814,0.249,0.298,0.0968,0.718,0.864,3,3047,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.09679821295606851,0.7175771088814566,0.8644309668212629,1
3058,0.178,0.1,0.302,0.456,0.164,0.879,0,3058,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4564408041697691,0.1638795986622074,0.8787013913663931,1
3062,0.23,0.0927,0.298,0.65,0.137,0.864,3,3062,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.6500372300819062,0.13675213675213677,0.8644309668212629,1
3065,0.322,0.0762,0.282,0.993,0.0754,0.807,0,3065,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9925539836187639,0.07543664065403198,0.807349268640742,1
3069,0.231,0.0714,0.309,0.654,0.0576,0.904,0,3069,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6537602382725242,0.057599405425492405,0.903674634320371,1
3075,0.216,0.231,0.296,0.598,0.651,0.857,0,3075,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5979151154132538,0.6506874767744333,0.8572957545486978,1
3076,0.109,0.219,0.283,0.2,0.606,0.811,5,3076,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.19955323901712585,0.6060943887030843,0.8109168747770246,1
3080,0.185,0.324,0.285,0.483,0.996,0.818,3,3080,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.4825018615040953,0.9962839093273876,0.8180520870495896,1
3091,0.324,0.127,0.25,1.0,0.264,0.693,3,3091,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,0.26421404682274247,0.6931858722797003,1
3092,0.169,0.226,0.233,0.423,0.632,0.633,0,3092,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.422933730454207,0.6321070234113713,0.6325365679628969,1
3095,0.178,0.109,0.25,0.456,0.197,0.693,4,3095,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.4564408041697691,0.19732441471571907,0.6931858722797003,1
3096,0.0987,0.255,0.326,0.161,0.74,0.964,0,3096,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16120625465376023,0.7398736529171311,0.9643239386371745,1
3097,0.0563,0.057,0.23,0.00335,0.00409,0.622,0,3097,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.003350707371556236,0.004087699739873667,0.6218337495540492,1
3106,0.225,0.108,0.226,0.631,0.194,0.608,6,3106,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6314221891288161,0.19360832404310666,0.6075633250089191,1
3110,0.0908,0.192,0.279,0.132,0.506,0.797,2,3110,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.1317944899478779,0.5057599405425492,0.7966464502318945,1
3111,0.308,0.318,0.302,0.94,0.974,0.879,0,3111,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9404318689501117,0.9739873652917131,0.8787013913663931,1
3117,0.113,0.0968,0.28,0.214,0.152,0.8,0,3117,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21444527177959793,0.15198810850984762,0.8002140563681771,1
3122,0.195,0.249,0.296,0.52,0.718,0.857,0,3122,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5197319434102755,0.7175771088814566,0.8572957545486978,1
3124,0.0563,0.295,0.299,0.00335,0.889,0.868,0,3124,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003350707371556236,0.8885172798216275,0.8679985729575455,1
3125,0.208,0.319,0.219,0.568,0.978,0.583,0,3125,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5681310498883096,0.9777034559643255,0.5825900820549411,1
3126,0.0801,0.211,0.283,0.092,0.576,0.811,4,3126,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0919583023082651,0.576365663322185,0.8109168747770246,1
3129,0.215,0.187,0.316,0.594,0.487,0.929,0,3129,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5941921072226358,0.48717948717948717,0.9286478772743488,1
3130,0.0852,0.278,0.295,0.111,0.825,0.854,0,3130,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11094564408041697,0.8253437383872168,0.8537281484124153,1
3133,0.286,0.211,0.287,0.859,0.576,0.825,0,3133,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8585256887565151,0.576365663322185,0.8251872993221547,1
3134,0.168,0.165,0.296,0.419,0.405,0.857,0,3134,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.419210722263589,0.40542549238201414,0.8572957545486978,1
3137,0.215,0.2,0.284,0.594,0.535,0.814,4,3137,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5941921072226358,0.5354886659234486,0.814484480913307,1
3141,0.147,0.148,0.264,0.341,0.342,0.743,3,3141,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.34102755026061055,0.3422519509476031,0.7431323581876561,1
3147,0.126,0.0642,0.265,0.263,0.0308,0.747,4,3147,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.2628443782576321,0.030843552582683,0.7466999643239387,1
3148,0.219,0.111,0.31,0.609,0.205,0.907,0,3148,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6090841399851079,0.2047565960609439,0.9072422404566535,1
3149,0.222,0.209,0.245,0.62,0.569,0.675,6,3149,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.620253164556962,0.5689334819769601,0.6753478415982875,1
3151,0.197,0.324,0.283,0.527,0.996,0.811,0,3151,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5271779597915115,0.9962839093273876,0.8109168747770246,1
3161,0.15,0.162,0.277,0.352,0.394,0.79,5,3161,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.3521965748324646,0.3942772203641769,0.7895112379593294,1
3163,0.302,0.0565,0.317,0.918,0.00223,0.932,0,3163,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9180938198064035,0.002229654403567459,0.9322154834106314,1
3167,0.0918,0.183,0.26,0.136,0.472,0.729,6,3167,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.13551749813849592,0.4723151244890375,0.7288619336425259,1
3170,0.191,0.167,0.217,0.505,0.413,0.575,3,3170,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.5048399106478034,0.41285767372723897,0.575454869782376,1
3174,0.144,0.186,0.261,0.33,0.483,0.732,0,3174,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.32985852568875645,0.48346339650687475,0.7324295397788084,1
3176,0.139,0.324,0.259,0.311,0.996,0.725,3,3176,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.31124348473566643,0.9962839093273876,0.7252943275062433,1
3177,0.0959,0.127,0.318,0.151,0.264,0.936,0,3177,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1507818317200298,0.26421404682274247,0.9357830895469139,1
3179,0.156,0.266,0.298,0.375,0.781,0.864,0,3179,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3745346239761727,0.7807506503158678,0.8644309668212629,1
3186,0.0925,0.163,0.298,0.138,0.398,0.864,3,3186,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.1381236038719285,0.3979933110367893,0.8644309668212629,1
3187,0.158,0.218,0.279,0.382,0.602,0.797,5,3187,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.38198064035740875,0.6023782980304719,0.7966464502318945,1
3197,0.252,0.0563,0.236,0.732,0.00149,0.643,4,3197,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0.7319434102755026,0.0014864362690449814,0.6432393863717445,1
3198,0.267,0.113,0.297,0.788,0.212,0.861,0,3198,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7877885331347729,0.21218877740616873,0.8608633606849804,1
3199,0.113,0.284,0.228,0.214,0.848,0.615,0,3199,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.21444527177959793,0.847640282422891,0.6146985372814842,1
3206,0.209,0.222,0.244,0.572,0.617,0.672,4,3206,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.5718540580789278,0.6172426607209216,0.6717802354620049,1
