Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Unnamed: 8,Z location Half,Unnamed: 10,Z location 0.22,Unnamed: 12,Z location 0.23,Unnamed: 14,Z location 0.24,Unnamed: 16,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,Unnamed: 24,4Connectivity,5Connectivity,2Connectivity,1 connectivity,0Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
9291,0.056,0.185,0.238,4,9291,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-3.56E-07,7.77E-08,3.36E-07,4.96E-07,1.24E-07,0,0.000887,1,1,0,0,0,0.001855288,0.480712166,0.65,1
9294,0.245,0.0674,0.334,0,9294,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.703153989,0.044510386,0.992857143,1
9301,0.208,0.102,0.241,0,9301,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.565862709,0.172848665,0.660714286,1
9302,0.116,0.219,0.251,0,9302,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.224489796,0.606824926,0.696428571,1
9303,0.275,0.149,0.228,0,9303,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.814471243,0.347181009,0.614285714,1
9310,0.287,0.232,0.247,3,9310,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-2.16E-06,3.41E-06,9.16E-06,1.00E-05,3.34E-06,1,0.0179,1,1,0,0,0,0.858998145,0.65504451,0.682142857,1
9322,0.11,0.203,0.292,0,9322,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.202226345,0.547477745,0.842857143,1
9328,0.0978,0.0849,0.236,4,9328,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.07E-07,3.75E-08,-2.39E-08,1.16E-07,2.90E-08,0,0.000207,1,1,0,0,0,0.156957328,0.109421365,0.642857143,1
9330,0.195,0.225,0.283,3,9330,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.62E-06,2.44E-06,-2.06E-07,6.13E-06,2.04E-06,1,0.011,1,1,0,0,0,0.517625232,0.629080119,0.810714286,1
9332,0.137,0.131,0.285,0,9332,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.302411874,0.28041543,0.817857143,1
9333,0.285,0.157,0.238,0,9333,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.851576994,0.376854599,0.65,1
9336,0.223,0.172,0.257,5,9336,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.68E-09,9.23E-07,-4.16E-07,1.01E-06,2.02E-07,0,0.00181,0,1,0,0,0,0.621521336,0.432492582,0.717857143,1
9338,0.169,0.236,0.318,0,9338,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.421150278,0.669881306,0.935714286,1
9347,0.155,0.11,0.235,0,9347,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.369202226,0.202522255,0.639285714,1
9348,0.0853,0.0709,0.255,7,9348,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.34E-07,1.98E-07,1.11E-08,3.07E-07,4.38E-08,0,0.000549,0,0,0,0,0,0.110575139,0.057492582,0.710714286,1
9349,0.265,0.157,0.275,0,9349,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.777365492,0.376854599,0.782142857,1
9351,0.126,0.167,0.257,4,9351,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.94E-08,-8.79E-08,2.34E-07,2.51E-07,6.26E-08,0,0.000449,1,1,0,0,0,0.261595547,0.413946588,0.717857143,1
9352,0.275,0.323,0.33,0,9352,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.814471243,0.992581602,0.978571429,1
9364,0.141,0.314,0.298,5,9364,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-4.90E-07,-2.96E-08,2.54E-07,5.53E-07,1.11E-07,0,0.000989,0,1,0,0,0,0.317254174,0.959198813,0.864285714,1
9365,0.169,0.325,0.29,3,9365,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.17E-07,-8.39E-07,3.66E-07,9.23E-07,3.08E-07,1,0.00165,1,1,0,0,0,0.421150278,1,0.835714286,1
9367,0.105,0.117,0.239,6,9367,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.15E-07,2.17E-08,6.65E-08,1.35E-07,2.25E-08,0,0.000241,0,0,0,0,0,0.183673469,0.228486647,0.653571429,1
9381,0.196,0.116,0.288,2,9381,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.45E-07,2.89E-07,6.51E-07,7.53E-07,3.77E-07,1,0.00135,1,1,1,0,0,0.521335807,0.224777448,0.828571429,1
9382,0.216,0.295,0.297,0,9382,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.59554731,0.888724036,0.860714286,1
9389,0.112,0.135,0.246,0,9389,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.209647495,0.295252226,0.678571429,1
9390,0.084,0.227,0.235,5,9390,Not eroded,0,0,1,0,1,0,1,0,0,0,0,3.94E-07,-3.61E-08,2.75E-08,3.96E-07,7.93E-08,0,0.000708,0,1,0,0,0,0.105751391,0.636498516,0.639285714,1
9396,0.0561,0.247,0.3,0,9396,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.002226345,0.710682493,0.871428571,1
9397,0.194,0.219,0.295,3,9397,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.37E-06,5.91E-06,-5.94E-06,8.49E-06,2.83E-06,1,0.0152,1,1,0,0,0,0.513914657,0.606824926,0.853571429,1
9398,0.159,0.19,0.285,4,9398,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-9.49E-07,-4.84E-07,-3.05E-07,1.11E-06,2.77E-07,0,0.00199,1,1,0,0,0,0.384044527,0.49925816,0.817857143,1
9400,0.076,0.0703,0.259,5,9400,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.05E-08,2.41E-07,6.56E-08,2.53E-07,5.07E-08,0,0.000453,0,1,0,0,0,0.07606679,0.055267062,0.725,1
9402,0.255,0.23,0.312,4,9402,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.43E-05,-9.22E-06,-1.29E-05,2.13E-05,5.33E-06,0,0.0381,1,1,0,0,0,0.74025974,0.647626113,0.914285714,1
9403,0.289,0.279,0.284,2,9403,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.26E-06,2.58E-06,-7.49E-07,3.51E-06,1.75E-06,1,0.00628,1,1,1,0,0,0.866419295,0.829376855,0.814285714,1
9407,0.0753,0.261,0.3,0,9407,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.073469388,0.762611276,0.871428571,1
9410,0.0581,0.325,0.251,5,9410,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.97E-08,-3.07E-07,1.92E-07,3.64E-07,7.27E-08,0,0.000651,0,1,0,0,0,0.009647495,1,0.696428571,1
9415,0.22,0.23,0.269,2,9415,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.34E-07,-3.60E-06,-3.92E-06,5.32E-06,2.66E-06,1,0.00952,1,1,1,0,0,0.61038961,0.647626113,0.760714286,1
9419,0.31,0.132,0.246,0,9419,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.944341373,0.284124629,0.678571429,1
9421,0.317,0.197,0.311,0,9421,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.970315399,0.525222552,0.910714286,1
9425,0.114,0.127,0.252,4,9425,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.12E-07,2.28E-07,4.47E-08,3.15E-07,7.87E-08,0,0.000563,1,1,0,0,0,0.217068646,0.265578635,0.7,1
9430,0.12,0.249,0.304,3,9430,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.06E-08,1.20E-07,3.91E-08,1.36E-07,4.54E-08,1,0.000243,1,1,0,0,0,0.239332096,0.71810089,0.885714286,1
9442,0.255,0.317,0.28,0,9442,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.74025974,0.970326409,0.8,1
9443,0.3,0.0563,0.322,0,9443,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.907235622,0.003338279,0.95,1
9444,0.117,0.196,0.292,0,9444,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.228200371,0.521513353,0.842857143,1
9445,0.0899,0.0753,0.263,4,9445,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.16E-07,8.43E-08,4.83E-08,3.31E-07,8.27E-08,0,0.000592,1,1,0,0,0,0.127643785,0.073813056,0.739285714,1
9448,0.221,0.152,0.272,4,9448,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.05E-06,2.22E-06,-7.37E-08,2.45E-06,6.13E-07,0,0.00438,1,1,0,0,0,0.614100186,0.358308605,0.771428571,1
9451,0.056,0.107,0.259,4,9451,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.68E-07,-1.97E-08,-1.10E-07,2.90E-07,7.26E-08,0,0.000519,1,1,0,0,0,0.001855288,0.191394659,0.725,1
9457,0.197,0.0881,0.271,3,9457,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.53E-07,3.48E-07,1.89E-07,6.80E-07,2.27E-07,1,0.00122,1,1,0,0,0,0.525046382,0.121290801,0.767857143,1
9458,0.223,0.246,0.288,4,9458,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.62E-06,-4.18E-07,2.94E-06,4.68E-06,1.17E-06,0,0.00837,1,1,0,0,0,0.621521336,0.706973294,0.828571429,1
9459,0.0989,0.0775,0.259,4,9459,Not eroded,0,0,1,0,1,0,1,0,1,0,1,8.12E-08,1.24E-07,1.25E-07,1.94E-07,4.86E-08,0,0.000347,1,1,0,0,0,0.161038961,0.081973294,0.725,1
9467,0.267,0.319,0.226,4,9467,Not eroded,0,0,1,0,1,0,0,0,0,0,0,5.29E-07,6.09E-08,2.06E-07,5.71E-07,1.43E-07,0,0.00102,1,1,0,0,0,0.784786642,0.977744807,0.607142857,1
9469,0.0746,0.0896,0.273,5,9469,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.17E-08,3.55E-07,-6.58E-08,3.61E-07,7.22E-08,0,0.000646,0,1,0,0,0,0.070871985,0.126854599,0.775,1
9471,0.0941,0.125,0.241,4,9471,Not eroded,0,0,1,0,1,0,1,0,1,0,0,4.73E-08,9.20E-08,1.98E-07,2.23E-07,5.58E-08,0,0.000399,1,1,0,0,0,0.1432282,0.258160237,0.660714286,1
9473,0.21,0.131,0.232,3,9473,Not eroded,0,0,1,0,1,0,1,0,0,0,0,9.20E-07,1.31E-06,1.02E-06,1.90E-06,6.34E-07,1,0.0034,1,1,0,0,0,0.573283859,0.28041543,0.628571429,1
9476,0.295,0.269,0.238,0,9476,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.888682746,0.792284866,0.65,1
9478,0.193,0.0826,0.288,5,9478,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-4.62E-07,-4.45E-07,5.33E-08,6.43E-07,1.29E-07,0,0.00115,0,1,0,0,0,0.510204082,0.100890208,0.828571429,1
9481,0.0998,0.0739,0.295,6,9481,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.25E-07,2.10E-07,2.26E-08,3.08E-07,5.14E-08,0,0.000551,0,0,0,0,0,0.164378479,0.068620178,0.853571429,1
9485,0.224,0.163,0.273,5,9485,Not eroded,0,0,1,0,1,0,1,0,1,0,1,9.19E-07,3.64E-06,1.35E-06,3.99E-06,7.97E-07,0,0.00714,0,1,0,0,0,0.625231911,0.399109792,0.775,1
9488,0.148,0.313,0.291,5,9488,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.83E-08,4.38E-07,1.26E-07,4.62E-07,9.24E-08,0,0.000826,0,1,0,0,0,0.3432282,0.955489614,0.839285714,1
9497,0.0618,0.0997,0.265,8,9497,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.58E-08,1.15E-08,1.77E-08,6.91E-08,8.64E-09,0,0.000124,0,0,0,0,0,0.023376623,0.164317507,0.746428571,1
9498,0.193,0.189,0.253,3,9498,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.62E-07,-1.96E-06,-2.31E-06,3.04E-06,1.01E-06,1,0.00544,1,1,0,0,0,0.510204082,0.495548961,0.703571429,1
9499,0.103,0.114,0.227,4,9499,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.29E-08,1.55E-07,2.71E-07,3.13E-07,7.83E-08,0,0.00056,1,1,0,0,0,0.176252319,0.21735905,0.610714286,1
9507,0.152,0.0641,0.234,4,9507,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-4.59E-08,-1.38E-08,5.33E-08,7.17E-08,1.79E-08,0,0.000128,1,1,0,0,0,0.358070501,0.03227003,0.635714286,1
9510,0.234,0.236,0.301,5,9510,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-6.12E-06,1.16E-05,4.74E-06,1.39E-05,2.79E-06,0,0.0249,0,1,0,0,0,0.662337662,0.669881306,0.875,1
9511,0.056,0.0646,0.232,5,9511,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-2.01E-07,2.83E-07,-6.67E-09,3.47E-07,6.94E-08,0,0.000621,0,1,0,0,0,0.001855288,0.034124629,0.628571429,1
9513,0.131,0.212,0.227,0,9513,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.280148423,0.580860534,0.610714286,1
9515,0.317,0.319,0.254,0,9515,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.970315399,0.977744807,0.707142857,1
9516,0.236,0.268,0.287,6,9516,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.99E-06,5.10E-06,3.56E-06,6.91E-06,1.15E-06,0,0.0124,0,0,0,0,0,0.669758813,0.788575668,0.825,1
9517,0.322,0.201,0.286,0,9517,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.988868275,0.540059347,0.821428571,1
9520,0.325,0.0557,0.238,2,9520,Not eroded,0,0,1,0,1,0,1,0,0,0,0,6.40E-07,-1.14E-06,6.69E-07,1.47E-06,7.33E-07,1,0.00263,1,1,1,0,0,1,0.00111276,0.65,1
9522,0.11,0.137,0.23,0,9522,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.202226345,0.302670623,0.621428571,1
9523,0.124,0.0945,0.226,3,9523,Not eroded,0,0,1,0,1,0,0,0,0,0,0,5.38E-07,3.86E-07,2.20E-07,6.98E-07,2.33E-07,1,0.00125,1,1,0,0,0,0.254174397,0.145029674,0.607142857,1
9524,0.221,0.1,0.275,0,9524,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.614100186,0.165430267,0.782142857,1
9530,0.17,0.126,0.335,0,9530,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.424860853,0.261869436,0.996428571,1
9532,0.255,0.145,0.326,0,9532,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.74025974,0.332344214,0.964285714,1
9534,0.0724,0.0903,0.243,0,9534,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.06270872,0.129451039,0.667857143,1
9536,0.0924,0.123,0.278,4,9536,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.76E-07,1.05E-07,-2.12E-07,2.95E-07,7.37E-08,0,0.000528,1,1,0,0,0,0.136920223,0.25074184,0.792857143,1
9539,0.056,0.187,0.29,0,9539,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.001855288,0.488130564,0.835714286,1
9541,0.293,0.16,0.231,0,9541,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.881261596,0.387982196,0.625,1
9550,0.146,0.294,0.241,0,9550,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.33580705,0.885014837,0.660714286,1
9551,0.241,0.147,0.305,0,9551,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.688311688,0.339762611,0.889285714,1
9552,0.301,0.271,0.23,0,9552,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.910946197,0.799703264,0.621428571,1
9556,0.303,0.205,0.234,3,9556,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-9.73E-07,-2.43E-06,9.04E-06,9.41E-06,3.14E-06,1,0.0168,1,1,0,0,0,0.918367347,0.554896142,0.635714286,1
9559,0.184,0.221,0.234,3,9559,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.04E-07,1.32E-07,-1.13E-07,2.02E-07,6.74E-08,1,0.000361,1,1,0,0,0,0.476808905,0.614243323,0.635714286,1
9560,0.251,0.308,0.226,4,9560,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-1.90E-07,-3.27E-10,1.40E-07,2.36E-07,5.89E-08,0,0.000422,1,1,0,0,0,0.72541744,0.93694362,0.607142857,1
9562,0.15,0.0793,0.237,4,9562,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.12E-06,-1.94E-08,-2.21E-07,1.14E-06,2.85E-07,0,0.00204,1,1,0,0,0,0.350649351,0.088649852,0.646428571,1
9567,0.0893,0.0641,0.29,5,9567,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.75E-08,2.66E-08,8.42E-08,1.17E-07,2.35E-08,0,0.000209,0,1,0,0,0,0.12541744,0.03227003,0.835714286,1
9574,0.056,0.078,0.281,4,9574,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.01E-07,3.27E-07,1.82E-07,4.25E-07,1.06E-07,0,0.00076,1,1,0,0,0,0.001855288,0.083827893,0.803571429,1
9576,0.0982,0.112,0.325,0,9576,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.158441558,0.209940653,0.960714286,1
9578,0.161,0.0804,0.258,3,9578,Not eroded,0,0,1,0,1,0,1,0,1,0,1,8.09E-07,-2.38E-07,1.93E-07,8.65E-07,2.88E-07,1,0.00155,1,1,0,0,0,0.391465677,0.09272997,0.721428571,1
9588,0.276,0.218,0.286,0,9588,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.818181818,0.603115727,0.821428571,1
9589,0.313,0.0564,0.327,0,9589,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.955473098,0.003709199,0.967857143,1
9594,0.138,0.0634,0.28,0,9594,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.306122449,0.029673591,0.8,1
9595,0.214,0.223,0.315,3,9595,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.25E-05,2.22E-06,4.71E-06,1.35E-05,4.50E-06,1,0.0241,1,1,0,0,0,0.58812616,0.621661721,0.925,1
9597,0.207,0.117,0.251,4,9597,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.19E-06,9.53E-07,2.02E-06,2.53E-06,6.33E-07,0,0.00453,1,1,0,0,0,0.562152134,0.228486647,0.696428571,1
9599,0.115,0.292,0.266,0,9599,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.220779221,0.877596439,0.75,1
9600,0.0571,0.243,0.311,0,9600,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.00593692,0.695845697,0.910714286,1
9602,0.106,0.325,0.284,0,9602,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.187384045,1,0.814285714,1
9606,0.244,0.291,0.299,2,9606,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.21E-06,-1.33E-06,-7.35E-07,3.55E-06,1.77E-06,1,0.00635,1,1,1,0,0,0.699443414,0.87388724,0.867857143,1
9607,0.147,0.106,0.315,0,9607,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.339517625,0.18768546,0.925,1
9610,0.188,0.322,0.294,5,9610,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.12E-07,5.52E-07,-1.39E-07,8.36E-07,1.67E-07,0,0.0015,0,1,0,0,0,0.491651206,0.988872404,0.85,1
9614,0.056,0.316,0.255,4,9614,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-9.73E-08,3.36E-08,-1.52E-07,1.83E-07,4.58E-08,0,0.000327,1,1,0,0,0,0.001855288,0.966617211,0.710714286,1
9619,0.0788,0.154,0.227,3,9619,Not eroded,0,0,1,0,1,0,0,0,0,0,0,6.14E-07,6.05E-07,1.52E-07,8.75E-07,2.92E-07,1,0.00157,1,1,0,0,0,0.086456401,0.365727003,0.610714286,1
9621,0.224,0.234,0.304,3,9621,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.47E-05,4.03E-06,-4.93E-06,1.60E-05,5.34E-06,1,0.0286,1,1,0,0,0,0.625231911,0.662462908,0.885714286,1
9622,0.0795,0.323,0.277,0,9622,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.089053803,0.992581602,0.789285714,1
9623,0.0641,0.0561,0.249,5,9623,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.11E-07,-9.33E-07,2.58E-07,9.75E-07,1.95E-07,0,0.00174,0,1,0,0,0,0.031910946,0.002596439,0.689285714,1
9624,0.226,0.122,0.242,3,9624,Not eroded,0,0,1,0,1,0,1,0,1,0,0,8.19E-07,1.17E-06,3.22E-06,3.53E-06,1.18E-06,1,0.00631,1,1,0,0,0,0.632653061,0.247032641,0.664285714,1
9627,0.244,0.0658,0.317,0,9627,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.699443414,0.038575668,0.932142857,1
9629,0.279,0.275,0.285,4,9629,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.18E-06,1.43E-06,-1.99E-06,2.72E-06,6.80E-07,0,0.00487,1,1,0,0,0,0.829313544,0.814540059,0.817857143,1
9630,0.137,0.0848,0.3,0,9630,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.302411874,0.109050445,0.871428571,1
9635,0.0884,0.317,0.258,0,9635,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.122077922,0.970326409,0.721428571,1
9641,0.0587,0.244,0.28,0,9641,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.01187384,0.699554896,0.8,1
9643,0.109,0.182,0.249,4,9643,Not eroded,0,0,1,0,1,0,1,0,1,0,0,3.29E-07,4.50E-07,9.51E-08,5.66E-07,1.41E-07,0,0.00101,1,1,0,0,0,0.19851577,0.46958457,0.689285714,1
9644,0.288,0.297,0.273,0,9644,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.86270872,0.896142433,0.775,1
9645,0.246,0.128,0.286,0,9645,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.706864564,0.269287834,0.821428571,1
9648,0.147,0.0782,0.267,5,9648,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-6.09E-08,-1.15E-07,-1.42E-07,1.93E-07,3.86E-08,0,0.000345,0,1,0,0,0,0.339517625,0.084569733,0.753571429,1
9649,0.23,0.276,0.288,5,9649,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.29E-06,8.69E-06,-2.67E-06,1.11E-05,2.21E-06,0,0.0199,0,1,0,0,0,0.647495362,0.818249258,0.828571429,1
9652,0.323,0.109,0.319,0,9652,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.99257885,0.198813056,0.939285714,1
9655,0.29,0.258,0.316,2,9655,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.09E-06,1.41E-06,-6.88E-07,1.91E-06,9.54E-07,1,0.00342,1,1,1,0,0,0.87012987,0.75148368,0.928571429,1
9663,0.173,0.262,0.291,0,9663,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.435992579,0.766320475,0.839285714,1
9664,0.171,0.202,0.284,4,9664,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.78E-07,-3.32E-07,4.28E-08,4.35E-07,1.09E-07,0,0.000778,1,1,0,0,0,0.428571429,0.543768546,0.814285714,1
9667,0.212,0.151,0.267,4,9667,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.42E-06,-5.75E-07,-5.21E-07,2.54E-06,6.36E-07,0,0.00454,1,1,0,0,0,0.580705009,0.354599407,0.753571429,1
9669,0.264,0.291,0.326,0,9669,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.773654917,0.87388724,0.964285714,1
9671,0.0851,0.2,0.283,0,9671,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.109833024,0.536350148,0.810714286,1
9673,0.162,0.314,0.277,0,9673,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.395176252,0.959198813,0.789285714,1
9676,0.307,0.0966,0.239,0,9676,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.933209647,0.152818991,0.653571429,1
9683,0.324,0.287,0.23,3,9683,Not eroded,0,0,1,0,1,0,0,0,0,0,0,7.45E-07,1.43E-07,1.62E-07,7.75E-07,2.58E-07,1,0.00139,1,1,0,0,0,0.996289425,0.859050445,0.621428571,1
9688,0.324,0.235,0.231,3,9688,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-3.26E-06,-4.87E-06,6.28E-06,8.59E-06,2.86E-06,1,0.0154,1,1,0,0,0,0.996289425,0.666172107,0.625,1
9696,0.174,0.181,0.278,0,9696,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.439703154,0.465875371,0.792857143,1
9697,0.207,0.324,0.245,5,9697,Not eroded,0,0,1,0,1,0,1,0,1,0,0,2.41E-08,-1.07E-07,6.14E-08,1.25E-07,2.51E-08,0,0.000224,0,1,0,0,0,0.562152134,0.996290801,0.675,1
